Elevation,Slope,H.dist,V.dist,D.Road,Shade9,Shade12,Shade3,D.Fire,Type
2902,10,212,25,649,218,219,136,1819,2
3208,4,474,29,5839,216,231,153,2801,2
3274,25,1130,257,1837,187,182,123,2215,1
3080,11,300,21,3511,208,217,145,691,1
3172,29,309,100,1090,188,165,98,624,1
3173,19,313,18,2223,242,234,114,1651,1
2560,21,67,-9,2112,229,191,85,589,6
2461,25,313,-88,1230,243,229,99,1290,3
2186,10,60,3,192,235,238,132,382,3
2952,22,212,58,841,251,209,74,2770,2
2893,15,212,35,3395,175,236,200,2766,1
3129,6,300,83,5279,231,233,135,642,1
2743,11,201,24,2148,208,217,145,3918,2
3027,12,765,62,5702,197,250,190,6078,2
2862,28,150,52,1742,167,252,209,1019,2
3177,12,420,-29,577,211,251,173,2067,2
2972,8,664,-3,5457,199,237,178,1739,2
3185,5,331,65,1022,215,244,166,691,1
3029,16,371,108,1425,226,248,149,1050,2
3015,12,67,15,404,193,223,170,1782,1
2765,26,67,43,3395,150,196,180,5997,1
3062,13,190,-37,785,234,241,136,1448,1
2114,28,120,50,607,234,233,109,939,3
3042,13,170,33,2438,185,241,196,1651,2
3299,11,272,40,3485,196,247,189,1761,1
3374,15,582,87,1329,240,213,99,2629,1
2938,13,108,13,1935,204,214,146,2773,2
3038,7,351,-1,3094,214,225,148,1159,2
2919,2,391,13,4636,222,234,149,4753,2
3189,8,255,-25,2825,219,223,140,1613,1
3022,9,190,2,4308,203,224,160,1154,2
2965,17,85,10,309,202,203,134,1385,2
2724,19,60,4,1350,236,240,127,2514,2
3105,21,319,55,3883,170,204,170,677,1
2866,10,499,61,2138,202,224,160,2781,2
2674,6,295,56,1355,214,228,151,1350,2
3257,13,721,52,3436,207,213,141,4235,1
3071,12,313,-16,2241,190,229,179,671,1
2978,21,192,43,3284,164,244,217,1860,1
3005,16,350,55,350,243,233,114,1478,1
2758,42,256,85,1855,77,170,214,1302,2
3184,3,390,89,5021,213,234,159,2042,1
3002,7,295,21,2010,215,226,148,1048,2
3039,17,90,1,3378,224,200,105,1455,1
3037,18,150,33,6326,229,246,142,3365,2
2578,1,0,0,1657,218,236,156,2850,6
3005,24,170,14,551,240,233,107,1664,2
2799,6,30,1,2018,229,237,142,2296,5
3088,14,42,3,3223,219,250,161,1187,1
3031,6,764,112,5383,217,227,147,5639,2
2612,17,134,-3,1146,220,199,109,402,2
3159,16,474,64,5698,212,203,123,1320,1
3243,12,323,30,6252,227,214,-9999,722,1
2960,21,631,83,644,180,200,155,1142,1
3393,20,30,10,1597,178,203,161,1860,7
3228,14,930,103,2134,202,211,144,2230,7
2390,11,60,17,624,190,232,181,1421,6
2855,25,60,4,2002,225,177,72,1772,2
3234,14,85,25,3024,217,209,124,2402,1
2568,12,60,-1,2856,218,214,131,2486,2
3084,7,150,13,2068,206,229,162,1695,1
2541,8,268,38,900,229,224,128,1383,2
2982,17,95,17,1595,217,251,162,458,2
3307,16,234,73,4331,243,213,96,1231,1
3067,17,60,3,849,215,201,117,1760,1
3053,17,67,20,1697,185,211,162,1594,2
2993,17,912,193,2724,222,249,155,1396,2
3164,16,60,15,895,243,212,94,2223,1
2293,31,162,96,1230,151,173,149,658,3
2344,6,108,18,1172,227,241,148,67,3
3353,14,42,12,2632,188,220,171,674,7
3253,13,595,19,1350,235,215,110,2190,1
3361,19,120,28,2787,162,234,210,2300,7
2889,8,30,9,3141,231,226,128,2058,2
2645,22,324,-34,1290,249,202,70,495,2
2591,20,408,-28,964,218,191,99,300,2
3316,11,631,89,4133,210,250,175,2058,1
3164,24,256,48,2523,226,244,136,3310,2
3280,13,400,5,2630,188,247,197,573,1
2989,26,150,43,1209,158,249,221,446,2
2695,7,150,11,234,228,226,132,1041,2
2968,2,90,-9,5232,213,236,160,2572,2
2674,20,190,77,1824,246,228,101,1250,2
2887,6,0,0,4203,230,235,138,2764,1
2346,11,42,4,1475,191,229,178,371,6
3032,9,0,0,1254,221,221,135,1560,1
3106,24,600,69,2368,221,246,144,1206,2
3190,8,150,9,4291,234,234,132,966,1
3279,21,0,0,1584,237,193,78,1851,1
2435,36,85,41,693,241,153,11,1176,3
2932,15,323,36,5791,196,253,191,6366,2
3165,21,516,86,1513,212,189,104,2173,1
3283,8,85,3,1376,233,237,136,3300,2
2661,23,277,84,932,156,210,191,1806,2
2785,12,42,4,858,237,219,111,2588,2
2778,19,120,23,1277,227,246,144,1657,2
3144,10,228,12,319,229,243,146,4994,2
2919,14,210,-16,5470,205,211,141,3847,2
3189,3,467,9,5246,222,233,147,2313,1
2608,9,228,4,1518,220,247,161,947,3
3208,8,124,-2,4095,234,229,127,3298,1
3359,21,451,154,2271,176,201,160,987,1
3235,6,361,57,994,203,239,175,532,1
2783,7,268,24,1936,233,235,135,981,2
3103,14,541,-45,6105,193,251,194,1477,1
2923,6,301,67,2931,210,230,158,2388,2
2948,8,30,-3,4175,227,223,130,2279,2
3136,12,660,4,6164,215,250,168,1734,2
2991,21,255,69,4955,216,190,100,3140,1
3057,2,330,66,5729,217,234,154,4723,2
2505,1,30,0,90,219,236,154,1041,2
2756,12,0,0,2079,188,244,195,806,5
2991,8,256,42,4353,225,223,132,5140,2
2934,3,90,-1,1820,223,234,146,301,2
3058,10,192,34,3930,214,219,141,2227,2
3005,30,531,315,2173,129,235,236,1362,2
3238,14,391,83,3990,183,229,186,2173,1
3230,12,680,62,4137,203,218,152,3492,1
2854,3,212,14,3736,222,234,148,6459,2
2577,13,201,3,488,230,211,112,1215,2
3332,6,481,37,1008,213,246,169,1388,1
3369,6,170,0,4267,230,231,135,3994,7
2985,7,150,26,4939,228,228,133,4687,1
3178,5,603,70,5360,227,231,138,1114,2
2438,23,30,-4,834,225,185,83,926,3
3168,11,685,-6,3944,193,225,172,4042,1
2368,9,480,144,1307,202,227,163,577,3
2945,15,150,37,1984,240,236,121,1020,1
2976,16,424,169,430,234,206,98,1061,2
2947,15,633,236,510,205,253,181,1676,2
3146,20,277,78,1325,213,193,108,268,1
3141,13,541,-5,2831,184,229,185,408,1
2410,6,430,66,924,207,232,164,1370,6
3249,8,190,-6,2896,233,230,129,920,1
2952,3,216,-2,5130,218,242,161,2288,1
3010,12,150,26,2955,195,249,191,510,2
3242,11,454,94,5940,231,218,118,2078,2
2975,20,313,89,2285,250,219,88,1889,2
3414,8,417,-39,968,230,225,127,741,7
3306,13,721,172,679,219,250,162,4602,2
2968,8,0,0,510,200,244,182,1084,1
3175,6,391,92,4790,216,227,147,1613,1
2833,12,503,103,2706,241,223,110,1932,3
3062,0,30,0,4155,218,237,156,764,1
3231,9,162,22,5304,228,221,125,362,1
2827,13,180,8,2687,230,214,114,3824,2
2743,14,256,47,1905,244,224,107,1146,2
2791,15,108,11,400,244,227,108,2574,2
2610,12,60,-14,2594,236,239,132,1939,2
3260,15,283,41,1211,223,205,112,2621,2
3257,22,201,78,1622,177,195,151,2672,1
2774,11,67,9,2259,189,232,183,1132,2
2492,12,30,9,1158,196,249,190,1044,3
3221,23,450,93,1442,177,190,145,2012,2
3130,19,150,26,2920,224,196,100,1399,1
3096,10,162,21,1672,218,218,135,3098,1
3053,10,60,18,2173,193,231,178,1253,1
3046,2,510,27,4487,221,234,149,1355,2
2564,12,30,4,1243,221,213,125,741,2
3075,18,379,79,2526,179,209,167,967,1
3147,26,255,90,966,164,186,154,1961,1
2118,11,60,4,1129,191,231,179,1302,4
3004,14,360,118,6164,187,248,199,5070,2
2573,23,30,3,774,184,188,135,2034,2
3110,13,201,-14,977,241,225,111,2215,2
2887,6,170,40,3254,217,226,146,2616,2
2998,5,720,72,5408,229,236,141,6174,2
2920,32,216,131,2605,155,249,215,1797,1
2723,6,400,24,30,221,226,140,713,5
3113,13,60,21,474,192,220,167,853,1
3080,17,190,35,4764,246,220,97,960,2
3305,13,1061,137,2471,225,248,152,1992,7
3072,11,228,61,1194,230,217,118,1061,1
2501,16,90,-26,1256,246,224,102,1541,3
2580,7,85,3,1114,230,228,130,1729,2
3158,11,361,87,95,239,232,122,1015,2
2894,5,108,4,1308,206,239,172,1645,1
2918,2,547,-3,3837,223,237,150,4207,2
3055,27,792,40,2581,181,177,123,2221,2
3212,21,258,69,1273,199,254,183,4463,1
3208,16,350,83,3836,177,243,205,1493,1
3112,14,190,33,5067,244,223,105,1018,2
3258,24,849,170,3701,147,230,220,2216,1
2911,18,42,7,552,241,205,88,1632,2
2168,21,228,87,466,250,215,83,484,3
3205,2,95,3,4886,221,238,153,1736,1
2311,13,309,87,1073,219,212,125,323,3
3349,15,540,143,1784,224,248,152,1481,1
2922,7,90,9,3540,223,225,138,4242,2
2898,19,272,116,1489,244,206,84,2088,2
3044,11,779,45,5710,194,246,191,3371,2
2436,13,108,7,510,195,218,161,1771,3
3285,11,85,30,5823,225,216,124,573,1
3120,14,42,8,1154,180,231,190,1542,1
3322,9,525,112,459,232,225,125,277,2
2865,17,297,108,2242,211,253,171,618,2
2965,17,60,10,4239,242,234,115,2017,2
2814,10,350,92,3239,221,218,131,6229,1
2929,5,124,3,4618,227,232,139,3803,1
2766,16,42,11,2971,246,226,103,5731,2
2990,13,362,104,2329,241,223,110,1825,2
2633,18,60,9,1880,248,217,90,767,2
2710,8,175,-3,1860,231,240,141,1065,2
3231,20,618,7,1158,231,195,88,2037,1
2907,3,361,48,4004,216,233,154,3454,2
2998,8,351,33,5295,234,235,132,5933,2
3189,11,228,98,3542,206,251,180,510,2
2941,9,408,77,1766,201,247,184,1114,2
2917,7,162,13,4055,233,236,136,4186,2
2453,25,42,9,234,185,254,193,966,2
3256,5,247,10,4335,208,235,166,702,1
2289,28,268,152,1207,130,212,216,845,6
3103,3,420,18,1261,213,235,159,1295,1
3224,15,702,56,3907,221,205,116,2221,1
3155,9,362,19,2724,219,221,137,1476,1
3018,8,162,38,1168,233,229,128,2089,1
2814,18,95,26,1259,206,199,126,2979,1
3152,10,150,12,4339,205,221,153,1760,1
3139,11,577,63,351,231,243,142,1825,2
3114,17,376,106,702,175,217,180,1806,1
3241,14,201,20,3697,243,225,108,3719,1
3210,6,499,31,5768,222,227,141,2678,2
3387,11,218,38,2754,237,221,114,1570,7
2723,6,301,34,2109,230,232,136,5793,2
3027,30,395,50,457,241,170,37,1323,2
3037,6,402,9,319,227,227,135,1574,1
3480,35,285,35,2556,237,218,-9999,990,7
3159,5,134,5,3937,226,231,139,376,1
3113,6,60,4,3483,230,236,140,5086,1
2851,10,127,31,2270,237,236,129,2837,2
3219,12,120,-6,1382,212,214,136,1556,1
3106,9,201,30,150,196,232,176,1368,1
3004,7,660,32,5626,213,226,150,6450,1
2656,2,0,0,30,222,236,150,966,2
3275,10,700,84,3840,218,219,136,3788,1
2654,15,30,6,2106,187,215,167,2407,6
3189,19,382,117,1312,212,195,112,192,1
2717,4,256,37,1332,227,234,142,1774,2
3104,20,335,81,2809,249,221,90,1315,2
3305,9,553,61,808,198,232,173,1296,1
2695,20,153,56,1976,223,248,148,1504,2
3200,7,295,42,899,217,247,166,300,1
2305,14,153,67,743,181,235,194,607,3
2476,26,256,92,268,224,242,133,908,3
2722,1,192,-5,1507,216,236,157,3895,2
3000,15,228,33,4759,237,212,102,1749,1
3204,3,150,15,5276,225,237,146,1199,1
2690,16,30,9,1917,176,224,187,6427,2
3224,18,323,69,1411,233,243,133,1670,1
2696,2,30,-3,969,223,238,151,1790,1
2020,5,0,0,553,209,234,163,430,3
2736,19,108,63,3022,178,207,166,6306,2
3162,16,42,10,1682,202,207,140,1734,1
3021,13,175,9,883,187,225,177,1194,2
3251,9,376,14,4298,203,226,162,659,1
3184,18,180,13,2256,227,246,144,1565,1
3180,15,30,4,1740,200,210,146,1652,1
2707,11,400,82,459,219,215,130,319,2
2358,12,42,5,1235,189,231,182,631,6
2425,26,323,-9999,571,137,227,225,1731,3
2543,5,175,-12,750,224,228,140,67,2
2973,17,633,339,1523,169,231,201,1844,2
2857,19,134,4,730,234,199,89,150,2
2953,7,30,4,3609,221,225,-9999,1731,2
2952,18,570,83,2307,198,200,136,1875,2
3096,21,402,59,3260,160,241,218,1501,1
2567,12,323,97,730,189,229,180,671,6
3249,12,466,101,875,204,217,151,2033,2
3253,23,484,39,1676,197,184,116,2103,1
3192,31,300,60,1521,227,159,42,2639,1
2988,3,484,121,5741,223,239,151,4285,2
2842,25,201,62,2180,146,208,198,607,2
2597,16,255,50,1149,201,254,185,1006,3
2269,16,255,93,674,218,203,116,631,3
3496,22,366,49,1347,158,241,219,1783,7
3046,8,564,74,2481,231,225,126,2340,1
2977,16,0,0,1510,178,223,184,1376,2
2931,9,371,75,2964,207,224,155,2408,2
3286,10,90,19,5868,191,240,188,576,1
2936,21,277,95,949,172,250,213,268,2
2729,7,95,-6,1215,210,227,156,1719,1
3062,29,514,117,1583,233,169,0,3202,2
3040,17,150,31,1495,185,251,202,95,2
3300,15,85,15,1645,240,213,99,1967,1
3044,1,495,77,4438,221,238,153,1618,2
2997,4,331,36,1797,223,241,153,1320,1
2600,32,247,100,1110,156,249,214,1148,3
3042,14,30,13,1523,200,252,187,95,2
2615,30,60,26,1063,124,219,229,932,2
2794,28,67,23,3104,184,252,189,1425,2
2973,15,85,13,1499,241,214,99,2044,2
2972,13,384,-9,4010,221,211,123,2330,2
3315,7,30,1,3728,215,226,148,2364,7
3508,12,577,225,1350,208,214,141,1879,7
2988,21,540,134,4993,158,224,204,384,2
2467,13,108,24,256,232,213,111,1849,3
2874,18,127,36,787,179,251,207,218,2
2642,18,268,57,1075,243,206,87,1718,2
3142,19,295,66,3622,164,235,210,1358,1
2989,10,192,35,4430,233,240,138,2021,2
2569,31,67,39,2491,205,245,151,908,3
3190,10,722,183,2389,237,228,122,2848,1
3093,11,480,39,2536,188,237,188,2040,2
2909,19,60,16,2097,187,254,199,1381,2
2775,2,175,1,2758,223,238,151,2133,2
2801,10,201,50,1798,198,225,166,3139,1
3168,12,60,13,2831,233,216,113,5394,1
3159,19,182,32,2093,246,228,101,3218,1
2576,20,162,40,2631,209,194,114,693,2
2891,3,258,26,1200,213,235,159,2227,2
2892,5,240,13,3853,228,231,137,3660,2
2261,17,324,95,1214,187,211,160,703,3
2355,13,150,22,170,240,234,120,659,3
2121,33,0,0,830,112,217,235,685,3
3139,17,402,23,3366,175,221,185,4526,1
2941,27,832,568,920,136,218,217,2307,2
2952,10,319,46,5757,201,249,186,3177,2
3090,4,660,5,1031,208,238,169,1041,2
3009,6,30,2,2974,222,227,141,1572,2
3209,16,256,48,907,233,243,135,2095,1
2953,27,120,16,3316,242,227,96,1140,2
3088,7,30,4,3457,223,224,136,1190,1
2706,3,430,-9,1189,225,236,145,1691,2
2902,22,150,-17,1132,238,192,74,1693,2
2852,26,180,70,1050,207,173,88,1772,2
2797,21,42,2,1552,166,212,183,1768,6
3075,14,182,49,1758,187,220,171,2053,1
3022,13,256,36,713,191,221,168,1020,2
2813,9,592,83,2989,234,224,121,1678,2
2998,11,190,10,5493,221,248,160,1948,2
3008,8,469,89,1879,229,242,145,2727,2
3235,6,0,0,3056,231,233,136,2888,1
2800,12,30,2,2278,188,242,194,2154,1
2617,13,342,203,351,207,213,141,942,2
2043,33,30,22,330,127,180,183,450,6
3009,14,376,-11,2445,228,211,113,2575,2
3231,10,234,43,983,197,247,188,242,1
2977,21,201,51,2525,241,235,113,1632,2
2536,18,0,0,1170,187,208,157,1797,2
3287,20,85,10,987,185,201,150,1390,2
2833,16,446,72,3181,246,220,98,2642,2
3309,11,216,18,1745,233,220,117,3168,1
3044,16,150,43,5586,229,204,103,4549,2
3284,24,90,2,1834,251,200,65,2876,1
3032,12,457,66,485,240,231,119,1376,1
2888,7,0,0,1273,231,228,129,1622,1
2753,12,277,58,2888,216,213,131,1224,2
3301,12,390,78,3396,208,216,144,2843,1
2640,8,360,0,934,218,222,140,864,3
2794,14,212,52,1597,208,211,138,2603,2
3148,7,108,9,2522,226,244,151,558,1
2546,20,228,91,638,173,207,171,426,6
3136,23,192,66,4319,154,212,195,1057,1
3068,22,658,293,892,155,215,198,1507,2
3128,13,108,15,1857,238,238,128,3174,1
2890,14,362,85,2694,243,230,113,1019,2
3286,22,485,87,1928,163,246,218,3285,1
2880,12,42,3,4265,205,215,147,6018,2
2835,26,331,32,2325,137,221,219,1584,2
3117,12,42,6,1343,241,227,114,2379,1
2608,29,30,8,1442,253,189,41,1358,3
3249,9,604,-25,2563,206,224,157,400,1
3025,17,361,87,630,241,235,118,1731,2
2861,6,120,25,2854,224,243,154,2245,2
2744,12,240,-16,1368,233,215,112,914,2
3131,10,270,13,2837,208,221,150,1054,1
2507,25,319,126,902,192,178,112,916,2
2820,23,95,40,932,223,246,143,3127,5
2772,13,256,99,268,207,214,143,2630,2
3069,7,124,13,2867,211,247,173,1657,2
2369,18,60,18,458,207,200,124,1036,3
2580,12,371,110,666,186,231,185,618,2
3115,12,60,-5,1983,240,231,119,510,1
2334,19,175,68,679,245,230,105,726,3
2511,15,95,28,228,182,220,177,1638,6
2983,12,446,35,902,202,219,153,750,2
2611,14,0,0,1848,243,222,104,799,2
2968,11,511,68,5651,194,247,191,5228,2
2124,25,108,52,708,161,195,167,914,6
2166,33,324,280,350,112,221,238,242,3
3202,17,234,57,1168,186,252,201,4559,2
3150,20,376,72,297,246,228,102,3589,2
2344,24,95,39,872,251,218,80,811,3
2743,17,124,19,2695,244,230,109,2379,2
2877,12,630,229,1195,186,232,186,1299,2
2857,17,124,47,127,246,227,104,1095,1
2964,3,218,10,5042,212,237,164,2488,1
2959,20,660,202,1318,203,254,178,1794,2
2975,10,268,-7,2958,195,231,175,2012,2
2959,6,240,4,3397,208,231,162,6456,1
3208,10,242,34,1705,209,221,149,1959,2
2936,15,914,150,2486,228,246,146,1455,2
2761,5,0,0,2914,212,244,-9999,2181,2
2842,12,162,34,674,236,219,113,2589,2
2782,16,283,68,437,246,222,100,384,5
2621,14,365,82,1518,202,253,185,1973,3
2809,9,390,0,1959,235,228,124,2173,2
3289,8,301,71,3360,202,231,169,1979,1
2792,16,60,20,1837,235,207,99,1754,5
2773,16,85,23,2018,245,224,103,722,2
2976,6,201,35,1687,210,230,159,2355,2
3242,14,175,1,3063,230,210,110,2438,1
3115,9,391,49,2412,228,221,126,2576,2
3336,13,571,55,3376,185,233,188,1602,1
3058,10,170,1,1579,228,244,147,755,1
2737,34,85,15,1380,143,162,143,1578,2
3145,16,150,17,3998,187,211,161,1036,1
3008,4,726,91,5580,223,241,153,3000,2
2485,12,0,0,1567,213,215,137,830,6
2733,8,150,19,2581,228,225,131,5185,2
2811,25,85,39,3508,169,189,152,5920,1
3076,30,134,22,1057,193,159,86,90,1
2987,30,540,177,2030,125,227,234,1044,1
2481,8,0,0,443,227,223,130,1248,4
2959,17,67,17,1648,208,253,175,2223,1
3328,33,443,118,711,110,205,225,1092,1
2995,3,600,69,5376,221,232,147,6324,2
2531,9,242,23,750,223,220,131,1080,2
2611,33,67,29,1282,253,198,45,853,2
2995,13,90,5,3660,206,213,143,5085,2
3088,17,210,34,755,244,230,109,787,2
3185,1,180,0,1321,216,238,160,566,1
2744,6,247,28,2270,224,227,138,6216,2
2491,21,242,77,175,157,229,210,750,3
2808,20,30,10,4890,247,227,98,4693,2
3090,22,201,75,636,249,223,92,1146,2
2968,14,255,60,2430,197,212,152,1972,1
3132,11,67,7,2458,193,245,191,418,2
2984,22,124,38,2260,190,191,132,1452,1
2996,15,120,25,2444,178,239,200,912,2
3218,13,402,94,658,242,227,113,819,1
3282,16,201,14,2223,235,206,98,4499,1
2904,14,108,32,3045,186,224,178,1802,2
3261,12,390,77,872,185,237,192,408,1
3023,14,212,36,865,203,212,145,1865,2
3373,2,467,148,957,218,241,160,769,1
2188,36,268,111,331,173,142,84,661,3
3138,9,30,3,1558,231,224,126,497,1
2696,24,190,67,793,215,179,87,1146,2
2705,30,95,56,1366,238,169,40,960,2
3023,21,240,-1,2486,245,230,-9999,1698,1
2944,7,134,5,1879,202,233,170,2706,2
2874,17,95,10,2718,246,226,103,1999,2
2932,16,547,26,5636,174,229,194,2021,2
2994,5,95,-6,2727,225,231,141,764,1
3238,10,424,89,655,213,218,141,1812,2
3144,12,170,17,3127,228,245,147,1292,2
2981,10,663,-53,1521,193,240,187,1897,2
3181,19,85,0,3817,163,226,202,1697,1
3057,20,42,13,2529,205,253,175,1082,2
3198,13,201,24,4057,227,246,148,711,1
2887,10,108,19,3290,229,244,145,2068,2
3191,5,767,110,1341,222,229,143,2442,1
3264,10,192,-41,2893,227,245,149,362,1
2884,12,277,-43,598,223,214,123,2052,2
3217,6,30,2,3301,204,243,178,1678,1
2516,11,85,15,1025,210,218,145,866,2
2806,23,124,11,2043,252,214,76,1172,2
3057,13,376,39,3615,241,230,116,4916,2
2210,26,190,77,541,213,174,82,277,6
2812,15,218,27,1355,224,207,114,2542,2
3090,7,524,56,1092,202,234,171,1170,2
2983,16,285,75,4147,174,226,191,2372,2
3070,6,42,0,2032,203,239,175,1302,1
2848,11,210,52,769,238,234,124,706,2
2647,10,30,0,1884,220,217,131,1012,2
2851,12,150,0,2930,218,214,131,2547,2
2042,11,85,31,134,194,226,172,779,3
3100,13,127,-11,832,226,247,151,1641,1
2381,16,216,91,932,218,203,115,918,6
2818,19,30,10,5213,248,220,92,4497,2
2669,9,182,-25,1324,232,223,122,540,2
2268,13,60,6,300,224,248,154,366,3
2901,19,446,69,2362,177,251,209,510,1
2872,12,190,46,2708,239,236,125,2926,2
3131,19,323,56,1875,207,253,174,732,1
2940,7,295,20,1328,221,224,139,454,1
2824,26,433,158,2126,228,240,127,2029,2
2935,13,170,22,3543,242,228,112,1597,2
3136,12,433,23,3947,220,213,126,3296,2
2703,16,108,17,1061,187,215,166,2424,2
3302,11,127,19,3032,236,222,117,2343,7
3124,14,765,123,1679,223,249,156,618,2
2494,17,108,21,1624,246,216,93,664,3
2968,14,607,42,2858,223,249,155,2244,2
3293,13,85,33,6049,240,222,110,601,1
2400,17,124,49,510,172,240,207,847,3
3044,13,503,53,5921,190,247,195,4662,2
2993,18,285,82,5515,181,251,205,942,2
3086,5,218,24,1518,221,229,144,2118,2
3458,16,685,89,2144,174,227,192,540,7
2929,25,190,98,5557,159,195,170,4818,2
3202,24,890,129,3573,146,234,224,2228,1
2842,12,95,17,2588,186,240,194,2359,1
2822,8,395,49,2415,234,230,129,2821,2
2807,2,450,51,1874,223,238,151,2139,1
2585,11,192,62,1318,219,216,131,577,2
3197,25,390,106,5323,245,189,59,1406,1
2894,12,484,81,3568,216,213,131,3013,2
2861,16,192,69,2043,187,213,164,2739,2
3021,13,781,46,5692,182,239,197,6199,2
2822,13,540,82,2373,222,212,123,2539,2
3114,14,319,21,300,185,224,179,1804,1
3396,25,365,111,1936,231,180,67,1689,1
2766,32,180,108,180,248,172,28,2160,5
3394,17,778,202,940,192,205,149,741,1
3347,18,638,196,2630,184,207,160,342,1
3302,18,845,174,1138,181,211,166,2270,2
2926,35,342,15,2856,121,170,175,350,1
2934,22,85,20,4521,236,191,76,1412,2
2886,21,175,53,4992,182,196,148,395,2
2621,17,366,121,1012,191,208,154,1048,2
3265,12,361,81,319,187,239,192,1517,1
2611,12,424,79,1034,229,215,118,3711,2
2307,25,0,0,1080,245,227,95,1027,3
2916,10,175,17,1643,238,229,120,875,2
3364,30,134,61,3488,144,182,168,2329,7
2112,32,60,28,1126,154,249,216,384,3
2314,26,272,170,1140,184,177,120,1328,3
2698,12,0,0,1507,188,243,194,1006,5
3068,6,201,37,3180,208,245,175,1242,2
2243,34,459,86,633,147,160,136,780,3
2866,10,212,39,2463,218,218,134,2634,2
3086,14,60,18,5131,234,211,106,792,1
3045,5,150,16,1950,210,231,160,1654,1
2919,7,0,0,4669,230,228,131,3653,1
2929,22,175,89,5744,248,224,91,4387,2
3202,19,890,-67,4159,211,252,168,1481,2
3580,7,342,148,1673,218,226,143,1518,7
3163,5,30,3,4103,216,229,150,391,1
2714,1,0,0,1194,219,239,157,2076,2
3234,28,331,44,1283,254,199,51,1354,1
2972,12,124,30,3463,240,228,116,6508,2
3372,27,120,33,1888,222,243,135,942,7
2999,7,255,55,2115,214,225,147,708,2
3082,19,150,29,3599,165,224,197,666,1
2335,29,30,12,470,194,163,90,666,6
2868,12,60,17,390,223,214,124,1856,1
3245,14,60,10,1481,228,209,111,890,1
3105,14,190,27,1438,180,235,195,1964,1
2797,24,300,148,1158,242,189,63,750,2
3231,26,376,133,3916,245,225,91,2783,1
3088,25,845,64,2638,184,182,128,2220,2
2942,14,30,10,4311,242,231,115,5413,2
3113,6,180,17,1857,214,246,-9999,2634,1
3294,14,42,-3,2015,198,252,189,3780,1
3046,1,268,6,3099,216,238,160,1179,2
3195,16,210,8,2195,230,245,141,1632,1
2550,5,134,24,552,228,238,144,1019,3
2876,28,228,71,2739,251,185,43,1110,2
3179,11,67,6,1343,197,224,166,997,1
2799,11,301,42,1833,204,220,154,2954,1
3094,8,134,31,1667,223,223,135,3120,1
2778,22,190,60,2434,239,191,71,400,2
3243,7,270,88,4776,202,243,179,769,1
2547,30,60,-26,800,196,162,85,1298,6
2975,15,551,79,5689,183,248,203,5438,2
3322,24,30,12,3934,145,227,219,1024,1
3125,24,30,12,3150,157,200,178,638,2
3004,5,960,95,5832,208,244,173,5730,2
3318,20,134,37,2255,194,197,135,1295,7
2952,13,85,21,4925,238,236,125,424,2
3041,11,570,155,5969,195,247,190,5221,2
2371,8,0,0,551,234,235,132,1326,2
2475,10,212,32,212,208,221,150,1866,3
2873,23,42,10,6294,164,200,171,4429,2
2992,10,313,57,5066,194,230,176,1952,1
3186,22,240,58,1642,214,186,97,2003,2
3086,6,190,26,6793,229,231,136,2732,2
3017,16,571,96,1456,204,206,136,395,1
3158,14,330,104,3577,201,211,145,1650,1
2660,13,270,52,331,227,212,116,285,2
3105,9,60,-2,2071,235,232,128,2542,1
3062,25,134,47,607,248,222,86,1218,2
2975,5,360,30,4489,209,243,172,5636,2
3047,5,793,-11,134,228,239,145,1026,2
